2.2374	-8.021415033	-7.938395826	-7.916036349	-8.0214	-7.937077226	-7.915378165	-8.0214	-7.920379462	-7.887282708	-8.0214	-7.905958711	0
2.2626	-8.020101036	-7.938002398	-7.914722352	-8.0201	-7.936678972	-7.914069296	-8.0201	-7.919332809	-7.886363311	-8.0201	-7.90452748	0
2.2879	-8.018784081	-7.937582328	-7.913405398	-8.0188	-7.93625181	-7.912755997	-8.0188	-7.918288962	-7.885419628	-8.0188	-7.903089987	0
2.3131	-8.017465769	-7.937136707	-7.912087085	-8.0175	-7.935805407	-7.911440171	-8.0175	-7.917249071	-7.884453261	-8.0175	-7.901647732	0
2.3384	-8.016147585	-7.936666646	-7.910768901	-8.0161	-7.935331683	-7.910123281	-8.0161	-7.916214137	-7.883465773	-8.0161	-7.900202386	0
2.3636	-8.014830912	-7.936173091	-7.909452228	-8.0148	-7.93483892	-7.908806935	-8.0148	-7.915185027	-7.882458691	-8.0148	-7.898755129	0
2.3889	-8.013517028	-7.935657579	-7.908138344	-8.0135	-7.9343253	-7.907492455	-8.0135	-7.914162482	-7.88143352	-8.0135	-7.897307113	0
2.4141	-8.012207099	-7.935120635	-7.906828415	-8.0122	-7.933791759	-7.906181085	-8.0122	-7.913147133	-7.880391764	-8.0122	-7.895859604	0
2.4394	-8.010902188	-7.934563471	-7.905523505	-8.0109	-7.933239214	-7.904873955	-8.0109	-7.912139533	-7.879334977	-8.0109	-7.894413582	0
2.4646	-8.009603269	-7.933987023	-7.904224585	-8.0096	-7.932668359	-7.903572092	-8.0096	-7.911140133	-7.878264615	-8.0096	-7.892969996	0
2.4899	-8.008311237	-7.933392362	-7.902932553	-8.0083	-7.932080706	-7.90227645	-8.0083	-7.910148836	-7.877180911	-8.0083	-7.891529712	0
2.5152	-8.007026923	-7.932781014	-7.90164824	-8.0070	-7.931476563	-7.900987895	-8.0070	-7.909164793	-7.876082739	-8.0070	-7.890093542	0
2.5404	-8.005751096	-7.932150156	-7.900372412	-8.0058	-7.930857198	-7.899707239	-8.0058	-7.908189748	-7.87497526	-8.0058	-7.888662207	0
2.5657	-8.004484453	-7.931512356	-7.89910577	-8.0045	-7.930223416	-7.898435212	-8.0045	-7.90722515	-7.873862265	-8.0045	-7.8872364	0
2.5909	-8.003227627	-7.930853087	-7.897848943	-8.0032	-7.929576247	-7.897172479	-8.0032	-7.9062678	-7.872737943	-8.0032	-7.885816746	0
2.6162	-8.001981179	-7.930183673	-7.896602495	-8.0020	-7.928916652	-7.895919629	-8.0020	-7.905319323	-7.871606888	-8.0020	-7.884403798	0
2.6414	-8.000745618	-7.929502501	-7.895366934	-8.0007	-7.928245596	-7.894677197	-8.0007	-7.904381603	-7.870473521	-8.0007	-7.882998004	0
2.6667	-7.999521403	-7.928810405	-7.89414272	-7.9995	-7.927564503	-7.893445669	-7.9995	-7.903451885	-7.869333738	-7.9995	-7.881599826	0
2.6919	-7.998308958	-7.928109396	-7.892930274	-7.9983	-7.926872799	-7.892225475	-7.9983	-7.902529427	0	-7.9983	-7.880209672	0
2.7172	-7.997108668	-7.927399661	-7.891729984	-7.9971	-7.926171678	-7.891017026	-7.9971	-7.901615096	0	-7.9971	-7.878827921	0
2.7424	-7.99592088	-7.926682701	-7.890542196	-7.9959	-7.925468041	-7.889820735	-7.9959	-7.900709213	0	-7.9959	-7.877454913	0
2.7677	-7.994745896	-7.925959467	0	-7.9947	-7.924753736	0	-7.9947	-7.899811564	0	-7.9947	-7.876090948	0
2.7929	-7.993583976	-7.925231045	0	-7.9936	-7.924035076	0	-7.9936	-7.898921911	0	-7.9936	-7.87473628	0
2.8182	-7.992435345	-7.924498389	0	-7.9924	-7.923311829	0	-7.9924	-7.897952501	0	-7.9924	-7.873391125	0
2.8434	-7.991300195	-7.923762515	0	-7.9913	-7.922584445	0	-7.9913	-7.89716623	0	-7.9913	-7.872055588	0
2.8687	-7.990178698	-7.923024342	0	-7.9902	-7.921855199	0	-7.9902	-7.896299638	0	-7.9902	-7.870729401	0
2.8939	-7.989071008	-7.922284824	0	-7.9891	-7.921123626	0	-7.9891	-7.895440304	0	-7.9891	-7.869414606	0
2.9192	-7.987977256	-7.921544758	0	-7.9880	-7.920390973	0	-7.9880	-7.894588104	0	-7.9880	-7.868109472	0
2.9444	-7.986897548	-7.920805075	0	-7.9869	-7.919658146	0	-7.9869	-7.893742894	0	-7.9869	-7.866814422	0
2.9697	-7.985831966	-7.920066547	0	-7.9858	-7.918925842	0	-7.9858	-7.892904528	0	-7.9858	-7.865529797	0
2.9949	-7.984780564	-7.919329931	0	-7.9848	-7.91819483	0	-7.9848	-7.892072858	0	-7.9848	-7.864255698	0
3.0202	-7.983743376	-7.918596087	0	-7.9837	-7.91746582	0	-7.9837	-7.89124773	0	-7.9837	-7.862992114	0
3.0455	-7.982720422	-7.917864901	0	-7.9827	-7.916739498	0	-7.9827	-7.890428993	0	-7.9827	-7.861739074	0
3.0707	-7.981711711	-7.917139285	0	-7.9817	-7.91601651	0	-7.9817	-7.889616503	0	-7.9817	-7.860496606	0
3.0960	-7.980717243	-7.916417104	0	-7.9807	-7.915297515	0	-7.9807	-7.888810137	0	-7.9807	-7.859264724	0
3.1212	-7.979737006	-7.915700266	0	-7.9797	-7.914583101	0	-7.9797	-7.888009802	0	-7.9797	-7.858043425	0
3.1465	-7.978770975	-7.914990083	0	-7.9788	-7.913873849	0	-7.9788	-7.887215425	0	-7.9788	-7.856832697	0
3.1717	-7.977819108	-7.914285964	0	-7.9778	-7.91317031	0	-7.9778	-7.886427043	0	-7.9778	-7.85563245	0
3.1970	-7.976881347	-7.913588808	0	-7.9769	-7.912472987	0	-7.9769	-7.88564447	0	-7.9769	-7.854442839	0
3.2222	-7.975957624	-7.912899105	0	-7.9760	-7.911782397	0	-7.9760	-7.884867983	0	-7.9760	-7.853263596	0
3.2475	-7.975047861	-7.912217313	0	-7.9750	-7.911098952	0	-7.9750	-7.884097173	0	-7.9750	-7.852094722	0
3.2727	-7.974151975	-7.911543859	0	-7.9742	-7.9104231	0	-7.9742	-7.883331973	0	-7.9742	-7.850936137	0
3.2980	-7.973269882	-7.910879152	0	-7.9733	-7.909755247	0	-7.9733	-7.882573504	0	-7.9733	-7.849787746	0
3.3232	-7.972401492	-7.910223569	0	-7.9724	-7.909095781	0	-7.9724	-7.881820282	0	-7.9724	-7.848649464	0
3.3485	-7.971546707	-7.909577458	0	-7.9715	-7.908445271	0	-7.9715	-7.881072802	0	-7.9715	-7.847521178	0
3.3737	-7.970705423	-7.908941159	0	-7.9707	-7.907804364	0	-7.9707	-7.880331044	0	-7.9707	-7.846402765	0
3.3990	-7.969877525	-7.908314915	0	-7.9699	-7.907171016	0	-7.9699	-7.879594991	0	-7.9699	-7.845294085	0
3.4242	-7.96906289	-7.907699036	0	-7.9691	-7.906550078	0	-7.9691	-7.878864637	0	-7.9691	-7.844194985	0
3.4495	-7.96826139	-7.907093742	0	-7.9683	-7.905936107	0	-7.9683	-7.878139982	0	-7.9683	-7.843105297	0
3.4747	-7.967472897	-7.90649925	0	-7.9675	-7.905333524	0	-7.9675	-7.877421066	0	-7.9675	-7.842024843	-7.73057548
3.5000	-7.96669728	-7.90591576	0	-7.9667	-7.904741489	0	-7.9667	-7.876707843	0	-7.9667	-7.840953434	-7.730022165
