2.1111	-200.2133277	-200.0473047	-200.0554969	-200.2133	-200.0577389	-200.0438218	-200.2133	-200.0648889	-200.0074411	-200.2133	-200.0525465	-199.9349093
2.1364	-200.211566	-200.0467796	-200.0537352	-200.2116	-200.0562533	-200.0430058	-200.2116	-200.0635363	-200.0061482	-200.2116	-200.0507904	-199.9330911
2.1616	-200.2097797	-200.0462074	-200.0519488	-200.2098	-200.0547801	-200.0421052	-200.2098	-200.062162	-200.0047961	-200.2098	-200.0489799	-199.9311637
2.1869	-200.2079734	-200.045594	-200.0501425	-200.2080	-200.0533281	-200.0411219	-200.2080	-200.0607701	-200.0033914	-200.2080	-200.0472174	-199.9293511
2.2121	-200.2061516	-200.0449451	-200.0483208	-200.2062	-200.0519049	-200.0400584	-200.2062	-200.0593647	-200.0019398	-200.2062	-200.0452902	-199.927182
2.2374	-200.2043184	-200.044266	-200.0464876	-200.2043	-200.0505171	-200.0389174	-200.2043	-200.0579494	-200.000447	-200.2043	-200.0434084	-199.9251144
2.2626	-200.2024777	-200.0435618	-200.0446468	-200.2025	-200.0491698	-200.0377029	-200.2025	-200.0565278	-199.9989182	-200.2025	-200.0415066	-199.9230022
2.2879	-200.2006328	-200.0428371	-200.0428019	-200.2006	-200.0478663	-200.0364195	-200.2006	-200.0551029	-199.9973585	-200.2006	-200.0395884	-199.9208502
2.3131	-200.198787	-200.0420966	-200.0409561	-200.1988	-200.0466086	-200.0350732	-200.1988	-200.0536778	-199.9957724	-200.1988	-200.0376528	-199.9186558
2.3384	-200.1969432	-200.0413444	-200.0391124	-200.1969	-200.0453968	-200.0336709	-200.1969	-200.0522551	-199.9941642	-200.1969	-200.0357125	-199.9164412
2.3636	-200.1951043	-200.0405845	-200.0372735	-200.1951	-200.0442301	-200.0322201	-200.1951	-200.0508374	-199.992538	-200.1951	-200.0337651	-199.9142006
2.3889	-200.1932727	-200.0398206	-200.0354418	-200.1933	-200.043107	-200.0307286	-200.1933	-200.0494271	-199.9908977	-200.1933	-200.0318086	-199.9119301
2.4141	-200.1914507	-200.0390563	-200.0336198	-200.1915	-200.0420254	-200.0292043	-200.1915	-200.0480264	-199.9892466	-200.1915	-200.0298456	-199.9096341
2.4394	-200.1896404	-200.0382947	-200.0318096	-200.1896	-200.0409835	-200.0276544	-200.1896	-200.0466373	-199.9875883	-200.1896	-200.0278912	-199.9073371
2.4646	-200.1878439	-200.0375391	-200.030013	-200.1878	-200.0399794	-200.0260859	-200.1878	-200.0452618	-199.9859257	-200.1878	-200.025932	-199.905017
2.4899	-200.1860628	-200.0367922	-200.0282319	-200.1861	-200.0390115	-200.024505	-200.1861	-200.0439015	-199.9842617	-200.1861	-200.0239751	-199.9026855
2.5152	-200.1842987	-200.0360568	-200.0264679	-200.1843	-200.0380787	-200.0229171	-200.1843	-200.0425581	-199.9825991	-200.1843	-200.0220222	-199.9003452
2.5404	-200.1825533	-200.0353354	-200.0247225	-200.1826	-200.0371801	-200.021327	-200.1826	-200.0412331	-199.9809402	-200.1826	-200.0200746	-199.8979985
2.5657	-200.1808277	-200.0346303	-200.0229969	-200.1808	-200.0363152	-200.0197392	-200.1808	-200.039928	-199.9792875	-200.1808	-200.0181337	-199.8956479
2.5909	-200.1791233	-200.0339438	-200.0212924	-200.1791	-200.0354836	-200.0181571	-200.1791	-200.038644	-199.9776432	-200.1791	-200.0162012	-199.8932963
2.6162	-200.177441	-200.0332778	-200.0196102	-200.1774	-200.0346854	-200.0165841	-200.1774	-200.0373823	-199.9760092	-200.1774	-200.0142772	-199.8909447
2.6414	-200.175782	-200.0326343	-200.0179511	-200.1758	-200.0339206	-200.0150229	-200.1758	-200.036144	-199.9743875	-200.1758	-200.0123636	-199.8885961
2.6667	-200.1741469	-200.032015	-200.0163161	-200.1741	-200.0331895	-200.0134758	-200.1741	-200.0349302	-199.9727798	-200.1741	-200.0101318	-199.8858761
2.6919	-200.1725368	-200.0314214	-200.0147059	-200.1725	-200.0324924	-200.011945	-200.1725	-200.0337417	-199.9711879	-200.1725	-200.0085701	-199.8839156
2.7172	-200.1709521	-200.0308552	-200.0131213	-200.1710	-200.0318297	-200.0104321	-200.1710	-200.0325795	-199.9696132	-200.1710	-200.0066915	-199.8815873
2.7424	-200.1693936	-200.0303176	-200.0115628	-200.1694	-200.0312019	-200.0089389	-200.1694	-200.0314443	-199.9680573	-200.1694	-200.004827	-199.879271
2.7677	-200.1678617	-200.02981	-200.0100309	-200.1679	-200.0306094	-200.0074664	-200.1679	-200.0303368	-199.9665215	-200.1679	-200.0029726	-199.8769634
2.7929	-200.1663569	-200.0293333	-200.0085261	-200.1664	-200.0300527	-200.006016	-200.1664	-200.0292576	-199.965007	-200.1664	-200.0011393	-199.8746786
2.8182	-200.1648796	-200.0288887	-200.0070488	-200.1649	-200.0295322	-200.0045885	-200.1649	-200.0282073	-199.9635152	-200.1649	-199.9993173	-199.8724067
2.8434	-200.16343	-200.028477	-200.0055992	-200.1634	-200.0290484	-200.0031847	-200.1634	-200.0271864	-199.9620471	-200.1634	-199.9975105	-199.8701538
2.8687	-200.1620085	-200.028099	-200.0041776	-200.1620	-200.0286015	-200.0018054	-200.1620	-200.0261954	-199.9606038	-200.1620	-199.9957189	-199.8679218
2.8939	-200.1606151	-200.0277555	-200.0027843	-200.1606	-200.028192	-200.0004512	-200.1606	-200.0252347	-199.9591864	-200.1606	-199.9939424	-199.8657125
2.9192	-200.15925	-200.027447	-200.0014192	-200.1593	-200.0278201	-199.9991224	-200.1593	-200.0243044	-199.9577958	-200.1593	-199.9921837	-199.86353
2.9444	-200.1579134	-200.027174	-200.0000825	-200.1579	-200.027486	-199.9978195	-200.1579	-200.0234052	-199.9564329	-200.1579	-200.0313109	-199.948333
2.9697	-200.1566051	-200.0269369	-199.9987743	-200.1566	-200.02719	-199.9965428	-200.1566	-200.0225369	-199.9550986	-200.1566	-200.0306298	-199.9474783
2.9949	-200.1553252	-200.0267361	-199.9974944	-200.1553	-200.026932	-199.9952924	-200.1553	-200.0216998	-199.9537936	-200.1553	-200.0299897	-199.946671
3.0202	-200.1540737	-200.0265717	-199.9962429	-200.1541	-200.0267121	-199.9940685	-200.1541	-200.0208942	-199.9525188	-200.1541	-200.0293865	-199.9459019
3.0455	-200.1528504	-200.0264438	-199.9950196	-200.1529	-200.0265303	-199.9928712	-200.1529	-200.0201199	-199.9512747	-200.1529	-200.0288171	-199.9451633
3.0707	-200.1516552	-200.0263524	-199.9938244	-200.1517	-200.0263865	-199.9917006	-200.1517	-200.0193771	-199.950062	-200.1517	-200.0282786	-199.9444479
3.0960	-200.150488	-200.0262976	-199.9926571	-200.1505	-200.0262805	-199.9905565	-200.1505	-200.0186654	-199.9488811	-200.1505	-200.0277685	-199.9437494
3.1212	-200.1493484	-200.0262791	-199.9915176	-200.1493	-200.026212	-199.989439	-200.1493	-200.0179854	-199.9477329	-200.1493	-200.0272847	-199.9430621
3.1465	-200.1482364	-200.0262968	-199.9904056	-200.1482	-200.0261807	-199.9883479	-200.1482	-200.0173373	-199.9466177	-200.1482	-200.0268254	-199.9423804
3.1717	-200.1471516	-200.0263502	-199.9893208	-200.1472	-200.0261862	-199.9872831	-200.1472	-200.016719	-199.9455355	-200.1472	-200.0263889	-199.9417003
3.1970	-200.1460938	-200.026439	-199.988263	-200.1461	-200.0262281	-199.9862444	-200.1461	-200.0161324	-199.944487	-200.1461	-200.0259735	-199.9410171
3.2222	-200.1450627	-200.0265627	-199.9872318	-200.1451	-200.0263058	-199.9852315	-200.1451	-200.0155763	-199.9434722	-200.1451	-200.0255784	-199.9403283
3.2475	-200.1440578	-200.0267207	-199.986227	-200.1441	-200.0264187	-199.9842443	-200.1441	-200.0150504	-199.9424911	-200.1441	-200.025202	-199.9396306
3.2727	-200.143079	-200.0269125	-199.9852482	-200.1431	-200.0265661	-199.9832825	-200.1431	-200.0145545	-199.9415439	-200.1431	-200.0248437	-199.9389234
3.2980	-200.1421259	-200.0271374	-199.9842951	-200.1421	-200.0267474	-199.9823457	-200.1421	-200.0140882	-199.9406302	-200.1421	-200.0245025	-199.9382055
3.3232	-200.141198	-200.0273946	-199.9833672	-200.1412	-200.0269618	-199.9814337	-200.1412	-200.0136514	-199.93975	-200.1412	-200.0241781	-199.9374803
3.3485	-200.1402951	-200.0276834	-199.9824643	-200.1403	-200.0272084	-199.9805461	-200.1403	-200.0132428	-199.9389028	-200.1403	-200.0238695	-199.9367437
3.3737	-200.1394167	-200.0280028	-199.9815858	-200.1394	-200.0274864	-199.9796827	-200.1394	-200.0128626	-199.9380882	-200.1394	-200.0235765	-199.9360028
3.3990	-200.1385624	-200.028352	-199.9807315	-200.1386	-200.0277948	-199.9788429	-200.1386	-200.0125102	-199.9373055	-200.1386	-200.0232983	-199.9352567
3.4242	-200.1377317	-200.02873	-199.9799009	-200.1377	-200.0281327	-199.9780266	-200.1377	0	0	-200.1377	-200.023034	-199.9345083
3.4495	-200.1369244	-200.0291359	-199.9790936	-200.1369	-200.0284991	-199.9772332	-200.1369	0	0	-200.1369	-200.0227831	-199.9337593
3.4747	-200.13614	-200.0295687	-199.9783092	-200.1361	-200.0288931	-199.9764623	-200.1361	-200.0116136	-199.9351411	-200.1361	-200.0225446	-199.9330112
3.5000	-200.135378	-200.0300274	-199.9775472	-200.1354	-200.0293135	-199.9757137	-200.1354	0	0	-200.1354	-200.0223182	-199.9322669
